Subj	ROI	Cond	Y
12	rh_S_front_sup	stim	0.107392324092965
12	rh_S_interm_prim-Jensen	prestim	0.0656557473511798
12	rh_S_interm_prim-Jensen	stim	0.154454048727991
12	rh_S_intrapariet_and_P_trans	prestim	0.0592357411652316
12	rh_S_intrapariet_and_P_trans	stim	0.0790359650282615
12	rh_S_oc-temp_lat	prestim	0.0627458009607095
12	rh_S_oc-temp_lat	stim	0.091527023667312
12	rh_S_oc-temp_med_and_Lingual	prestim	0.0827078632821479
12	rh_S_oc-temp_med_and_Lingual	stim	0.248411847732416
12	rh_S_oc_middle_and_Lunatus	prestim	0.0692825292918999
12	rh_S_oc_middle_and_Lunatus	stim	0.0945874593100599
12	rh_S_oc_sup_and_transversal	prestim	0.103674622174406
12	rh_S_oc_sup_and_transversal	stim	0.0940915057732759
12	rh_S_occipital_ant	prestim	0.070043679645846
12	rh_S_occipital_ant	stim	0.0929133965048945
12	rh_S_orbital-H_Shaped	prestim	0.0667730981744973
12	rh_S_orbital-H_Shaped	stim	0.130085864240548
12	rh_S_orbital_lateral	prestim	0.066564423217298
12	rh_S_orbital_lateral	stim	0.0758908816084896
12	rh_S_orbital_med-olfact	prestim	0.0943149965972536
12	rh_S_orbital_med-olfact	stim	0.322439480801589
12	rh_S_parieto_occipital	prestim	0.0725220901465887
12	rh_S_parieto_occipital	stim	0.100750099282974
12	rh_S_pericallosal	prestim	0.067404751991805
12	rh_S_pericallosal	stim	0.0713400160526743
12	rh_S_postcentral	prestim	0.0625626740532772
12	rh_S_postcentral	stim	0.25484240943814
12	rh_S_precentral-inf-part	prestim	0.0734119654590718
12	rh_S_precentral-inf-part	stim	0.156401409455684
12	rh_S_precentral-sup-part	prestim	0.0899144739636143
12	rh_S_precentral-sup-part	stim	0.146418293222203
12	rh_S_suborbital	prestim	0.0577719921476658
12	rh_S_suborbital	stim	0.0863049696972515
12	rh_S_subparietal	prestim	0.0698226217691075
12	rh_S_subparietal	stim	0.0814966108669959
12	rh_S_temporal_inf	prestim	0.0722742250236589
12	rh_S_temporal_inf	stim	0.385043849098096
12	rh_S_temporal_sup	prestim	0.0711675237749601
12	rh_S_temporal_sup	stim	0.271214599319325
12	rh_S_temporal_transverse	prestim	0.0763688705432978
12	rh_S_temporal_transverse	stim	0.608423917959569
13	lh_G_Ins_lg_and_S_cent_ins	prestim	0.0665589180749901
13	lh_G_Ins_lg_and_S_cent_ins	stim	0.138887438723548
13	lh_G_and_S_cingul-Ant	prestim	0.0922064779756338
13	lh_G_and_S_cingul-Ant	stim	0.082288502656771
13	lh_G_and_S_cingul-Mid-Ant	prestim	0.0779506221156043
13	lh_G_and_S_cingul-Mid-Ant	stim	0.0815122871543219
13	lh_G_and_S_cingul-Mid-Post	prestim	0.0795024029471037
13	lh_G_and_S_cingul-Mid-Post	stim	0.0850822295045074
13	lh_G_and_S_frontomargin	prestim	0.0710443664985251
13	lh_G_and_S_frontomargin	stim	0.0870755627986833
13	lh_G_and_S_occipital_inf	prestim	0.0689005290101947
13	lh_G_and_S_occipital_inf	stim	0.0584681775785839
13	lh_G_and_S_paracentral	prestim	0.072590826546994
13	lh_G_and_S_paracentral	stim	0.0571880701142354
13	lh_G_and_S_subcentral	prestim	0.0833822550485781
13	lh_G_and_S_subcentral	stim	0.104187167595357
13	lh_G_and_S_transv_frontopol	prestim	0.0731482476515321
13	lh_G_and_S_transv_frontopol	stim	0.0817070782338044
13	lh_G_cingul-Post-dorsal	prestim	0.0593669227193643
13	lh_G_cingul-Post-dorsal	stim	0.0791405778555511
13	lh_G_cingul-Post-ventral	prestim	0.0665848278069618
13	lh_G_cingul-Post-ventral	stim	0.119025796495152
13	lh_G_cuneus	prestim	0.0813076694557397
13	lh_G_cuneus	stim	0.082826853400038
13	lh_G_front_inf-Opercular	prestim	0.077522778530457
13	lh_G_front_inf-Opercular	stim	0.0822321067865859
13	lh_G_front_inf-Orbital	prestim	0.0734259778795223
13	lh_G_front_inf-Orbital	stim	0.0906378348655065
13	lh_G_front_inf-Triangul	prestim	0.0651658158255078
13	lh_G_front_inf-Triangul	stim	0.0989803995540124
13	lh_G_front_middle	prestim	0.0987485225681416
13	lh_G_front_middle	stim	0.0736276495797026
13	lh_G_front_sup	prestim	0.0454402587495167
13	lh_G_front_sup	stim	0.103766976226634
13	lh_G_insular_short	prestim	0.0905096073190412
13	lh_G_insular_short	stim	0.0701935480660211
13	lh_G_oc-temp_lat-fusifor	prestim	0.0633931650657438
13	lh_G_oc-temp_lat-fusifor	stim	0.178145749340216
13	lh_G_oc-temp_med-Lingual	prestim	0.0653501983612222
13	lh_G_oc-temp_med-Lingual	stim	0.07092989332616
13	lh_G_oc-temp_med-Parahip	prestim	0.0500843000221174
13	lh_G_oc-temp_med-Parahip	stim	0.062886773698989
13	lh_G_occipital_middle	prestim	0.0745522852735592
13	lh_G_occipital_middle	stim	0.0696153739843488
13	lh_G_occipital_sup	prestim	0.0850233134661393
13	lh_G_occipital_sup	stim	0.0750696557352108
13	lh_G_orbital	prestim	0.0746922877812388
13	lh_G_orbital	stim	0.12253471401457
13	lh_G_pariet_inf-Angular	prestim	0.07164883378284
13	lh_G_pariet_inf-Angular	stim	0.0768576274966514
13	lh_G_pariet_inf-Supramar	prestim	0.0866694885973034
13	lh_G_pariet_inf-Supramar	stim	0.167909872231307
13	lh_G_parietal_sup	prestim	0.063291909995101
13	lh_G_parietal_sup	stim	0.0834019918921659
13	lh_G_postcentral	prestim	0.0771804814086885
13	lh_G_postcentral	stim	0.107869771353634
13	lh_G_precentral	prestim	0.084541356894756
13	lh_G_precentral	stim	0.0657353828956252
13	lh_G_precuneus	prestim	0.0617184911133043
13	lh_G_precuneus	stim	0.0980240925101197
13	lh_G_rectus	prestim	0.0712087456554423
13	lh_G_rectus	stim	0.0805092141786604
13	lh_G_subcallosal	prestim	0.0771119971209706
13	lh_G_subcallosal	stim	0.156373313260374
13	lh_G_temp_sup-G_T_transv	prestim	0.085545592266893
13	lh_G_temp_sup-G_T_transv	stim	0.208485150804936
13	lh_G_temp_sup-Lateral	prestim	0.0741959527821787
13	lh_G_temp_sup-Lateral	stim	0.105469148261487
13	lh_G_temp_sup-Plan_polar	prestim	0.0706220930986905
13	lh_G_temp_sup-Plan_polar	stim	0.092581677692527
13	lh_G_temp_sup-Plan_tempo	prestim	0.0828197560704569
13	lh_G_temp_sup-Plan_tempo	stim	0.176724528046697
13	lh_G_temporal_inf	prestim	0.0698708560825428
13	lh_G_temporal_inf	stim	0.101451137207539
13	lh_G_temporal_middle	prestim	0.0835323617946953
13	lh_G_temporal_middle	stim	0.138880030689753
13	lh_Lat_Fis-ant-Horizont	prestim	0.0546795230091108
13	lh_Lat_Fis-ant-Horizont	stim	0.138333513610073
13	lh_Lat_Fis-ant-Vertical	prestim	0.0867422364308796
13	lh_Lat_Fis-ant-Vertical	stim	0.137842750702291
13	lh_Lat_Fis-post	prestim	0.0572546544203566
13	lh_Lat_Fis-post	stim	0.173883852177106
13	lh_Pole_occipital	prestim	0.0801058292948853
13	lh_Pole_occipital	stim	0.071736279579636
13	lh_Pole_temporal	prestim	0.0856639095055906
13	lh_Pole_temporal	stim	0.0782967892998842
13	lh_S_calcarine	prestim	0.0568321207998267
13	lh_S_calcarine	stim	0.106163913367548
13	lh_S_central	prestim	0.0780086536119379
13	lh_S_central	stim	0.191543230250889
13	lh_S_cingul-Marginalis	prestim	0.0619550284206344
13	lh_S_cingul-Marginalis	stim	0.087427068747996
13	lh_S_circular_insula_ant	prestim	0.0669164758702078
13	lh_S_circular_insula_ant	stim	0.0771776900113881
13	lh_S_circular_insula_inf	prestim	0.0602049727911312
13	lh_S_circular_insula_inf	stim	0.0837964951409628
13	lh_S_circular_insula_sup	prestim	0.0661730999031237
13	lh_S_circular_insula_sup	stim	0.100318139018265
13	lh_S_collat_transv_ant	prestim	0.0480375481997382
13	lh_S_collat_transv_ant	stim	0.046992707294996
13	lh_S_collat_transv_post	prestim	0.0713293279382294
13	lh_S_collat_transv_post	stim	0.0657903431614167
13	lh_S_front_inf	prestim	0.0855043771540077
13	lh_S_front_inf	stim	0.16169627443952
13	lh_S_front_middle	prestim	0.0746390360745354
13	lh_S_front_middle	stim	0.1014863045211
13	lh_S_front_sup	prestim	0.0817479543300974
13	lh_S_front_sup	stim	0.102737132528973
13	lh_S_interm_prim-Jensen	prestim	0.0675014191072832
13	lh_S_interm_prim-Jensen	stim	0.174062352987312
13	lh_S_intrapariet_and_P_trans	prestim	0.0946474703538776
13	lh_S_intrapariet_and_P_trans	stim	0.0760837884772704
13	lh_S_oc-temp_lat	prestim	0.0738281677731744
13	lh_S_oc-temp_lat	stim	0.121681365794401
13	lh_S_oc-temp_med_and_Lingual	prestim	0.0783287359164857
13	lh_S_oc-temp_med_and_Lingual	stim	0.142696525164364
13	lh_S_oc_middle_and_Lunatus	prestim	0.0599302256967722
13	lh_S_oc_middle_and_Lunatus	stim	0.072383562403984
13	lh_S_oc_sup_and_transversal	prestim	0.0968878066568132
13	lh_S_oc_sup_and_transversal	stim	0.0732129715804224
13	lh_S_occipital_ant	prestim	0.0664812835691604
13	lh_S_occipital_ant	stim	0.0754943570371125
13	lh_S_orbital-H_Shaped	prestim	0.0810097369214164
13	lh_S_orbital-H_Shaped	stim	0.118797313441485
13	lh_S_orbital_lateral	prestim	0.0762431671518103
13	lh_S_orbital_lateral	stim	0.101698746763408
13	lh_S_orbital_med-olfact	prestim	0.0608246012132569
13	lh_S_orbital_med-olfact	stim	0.172749341981929
13	lh_S_parieto_occipital	prestim	0.0742991972604292
13	lh_S_parieto_occipital	stim	0.0854502818446185
13	lh_S_pericallosal	prestim	0.0711313818620798
13	lh_S_pericallosal	stim	0.0791220522982885
13	lh_S_postcentral	prestim	0.0728182685909216
13	lh_S_postcentral	stim	0.0825575787233791
13	lh_S_precentral-inf-part	prestim	0.0856869104423947
13	lh_S_precentral-inf-part	stim	0.163355492299136
13	lh_S_precentral-sup-part	prestim	0.0915182118650416
13	lh_S_precentral-sup-part	stim	0.105347473479674
13	lh_S_suborbital	prestim	0.0761020737918803
13	lh_S_suborbital	stim	0.0834038224962636
13	lh_S_subparietal	prestim	0.0650715834777923
13	lh_S_subparietal	stim	0.103484514382058
13	lh_S_temporal_inf	prestim	0.0536537307058545
13	lh_S_temporal_inf	stim	0.14954756450602
13	lh_S_temporal_sup	prestim	0.0687102941299308
13	lh_S_temporal_sup	stim	0.0754116395296745
13	lh_S_temporal_transverse	prestim	0.0794795887698245
13	lh_S_temporal_transverse	stim	0.121827159043948
13	rh_G_Ins_lg_and_S_cent_ins	prestim	0.0625187077265479
13	rh_G_Ins_lg_and_S_cent_ins	stim	0.247658451880319
13	rh_G_and_S_cingul-Ant	prestim	0.0892628037154339
13	rh_G_and_S_cingul-Ant	stim	0.0757774658083386
13	rh_G_and_S_cingul-Mid-Ant	prestim	0.0620456785187959
13	rh_G_and_S_cingul-Mid-Ant	stim	0.0811572661355085
13	rh_G_and_S_cingul-Mid-Post	prestim	0.0631045809553759
13	rh_G_and_S_cingul-Mid-Post	stim	0.0797364387446442
13	rh_G_and_S_frontomargin	prestim	0.0919615059266702
13	rh_G_and_S_frontomargin	stim	0.0891020857803716
13	rh_G_and_S_occipital_inf	prestim	0.0610080428811994
13	rh_G_and_S_occipital_inf	stim	0.0799609930294403
13	rh_G_and_S_paracentral	prestim	0.0873571976278817
13	rh_G_and_S_paracentral	stim	0.0666892764889221
13	rh_G_and_S_subcentral	prestim	0.0620416142274803
13	rh_G_and_S_subcentral	stim	0.125137482434945
13	rh_G_and_S_transv_frontopol	prestim	0.060761327375461
13	rh_G_and_S_transv_frontopol	stim	0.130109057007956
13	rh_G_cingul-Post-dorsal	prestim	0.0660263669503202
13	rh_G_cingul-Post-dorsal	stim	0.0661558727432484
13	rh_G_cingul-Post-ventral	prestim	0.0740766598032337
13	rh_G_cingul-Post-ventral	stim	0.0819646096990954
13	rh_G_cuneus	prestim	0.0604032693375363
13	rh_G_cuneus	stim	0.0869247500897737
13	rh_G_front_inf-Opercular	prestim	0.0687927680768302
13	rh_G_front_inf-Opercular	stim	0.113419210243336
13	rh_G_front_inf-Orbital	prestim	0.0738861840030546
13	rh_G_front_inf-Orbital	stim	0.118022254940492
13	rh_G_front_inf-Triangul	prestim	0.0831422536354022
13	rh_G_front_inf-Triangul	stim	0.107207141109466
13	rh_G_front_middle	prestim	0.0722631554155414
13	rh_G_front_middle	stim	0.0660690011505156
13	rh_G_front_sup	prestim	0.0645031678984794
13	rh_G_front_sup	stim	0.0587001543219595
13	rh_G_insular_short	prestim	0.0580530626843147
13	rh_G_insular_short	stim	0.241997259685427
13	rh_G_oc-temp_lat-fusifor	prestim	0.0565092177678652
13	rh_G_oc-temp_lat-fusifor	stim	0.246537744398843
13	rh_G_oc-temp_med-Lingual	prestim	0.072668494735
13	rh_G_oc-temp_med-Lingual	stim	0.0720846956144518
13	rh_G_oc-temp_med-Parahip	prestim	0.0727596013988369
13	rh_G_oc-temp_med-Parahip	stim	0.12043466914199
13	rh_G_occipital_middle	prestim	0.0592683500686103
13	rh_G_occipital_middle	stim	0.0629813297373768
13	rh_G_occipital_sup	prestim	0.0575380944442528
13	rh_G_occipital_sup	stim	0.0791657552034667
13	rh_G_orbital	prestim	0.0895122022880075
13	rh_G_orbital	stim	0.213616266068511
13	rh_G_pariet_inf-Angular	prestim	0.0565267777355737
13	rh_G_pariet_inf-Angular	stim	0.121761839539668
13	rh_G_pariet_inf-Supramar	prestim	0.0762882869352778
13	rh_G_pariet_inf-Supramar	stim	0.302135643745641
13	rh_G_parietal_sup	prestim	0.0657960146145832
13	rh_G_parietal_sup	stim	0.0572730784216129
13	rh_G_postcentral	prestim	0.0779208113174209
13	rh_G_postcentral	stim	0.096663357088734
13	rh_G_precentral	prestim	0.0780745508743907
13	rh_G_precentral	stim	0.0684479732490301
13	rh_G_precuneus	prestim	0.0600691196841996
13	rh_G_precuneus	stim	0.0803901867019446
13	rh_G_rectus	prestim	0.0752257624189609
13	rh_G_rectus	stim	0.134925366049849
13	rh_G_subcallosal	prestim	0.0644588614334517
13	rh_G_subcallosal	stim	0.139002919334041
13	rh_G_temp_sup-G_T_transv	prestim	0.0718388765202502
13	rh_G_temp_sup-G_T_transv	stim	0.182398126215278
13	rh_G_temp_sup-Lateral	prestim	0.0964953315247359
13	rh_G_temp_sup-Lateral	stim	0.0908331923186899
13	rh_G_temp_sup-Plan_polar	prestim	0.0672097760542891
13	rh_G_temp_sup-Plan_polar	stim	0.119836340355071
13	rh_G_temp_sup-Plan_tempo	prestim	0.0731922951566786
13	rh_G_temp_sup-Plan_tempo	stim	0.366929365352899
13	rh_G_temporal_inf	prestim	0.0609258190835847
13	rh_G_temporal_inf	stim	0.112732749170815
13	rh_G_temporal_middle	prestim	0.0546247423370863
13	rh_G_temporal_middle	stim	0.0885494374770379
13	rh_Lat_Fis-ant-Horizont	prestim	0.0560594000499445
13	rh_Lat_Fis-ant-Horizont	stim	0.121573439462871
13	rh_Lat_Fis-ant-Vertical	prestim	0.0761094753042198
13	rh_Lat_Fis-ant-Vertical	stim	0.07323991853019
13	rh_Lat_Fis-post	prestim	0.0645682222999557
13	rh_Lat_Fis-post	stim	0.175771323770935
13	rh_Pole_occipital	prestim	0.0480736543379919
13	rh_Pole_occipital	stim	0.0583724702386118
13	rh_Pole_temporal	prestim	0.0571588312757888
13	rh_Pole_temporal	stim	0.0905840678152994
13	rh_S_calcarine	prestim	0.0749177746499253
13	rh_S_calcarine	stim	0.0990700151935208
13	rh_S_central	prestim	0.055758798177918
13	rh_S_central	stim	0.102925311617598
13	rh_S_cingul-Marginalis	prestim	0.0553486938180417
13	rh_S_cingul-Marginalis	stim	0.0688540721202252
13	rh_S_circular_insula_ant	prestim	0.0567804787619429
13	rh_S_circular_insula_ant	stim	0.137774869775098
13	rh_S_circular_insula_inf	prestim	0.0931388365294172
13	rh_S_circular_insula_inf	stim	0.122039645897166
13	rh_S_circular_insula_sup	prestim	0.0667652272427704
13	rh_S_circular_insula_sup	stim	0.116989907830382
13	rh_S_collat_transv_ant	prestim	0.0662290372710844
13	rh_S_collat_transv_ant	stim	0.107595880821399
13	rh_S_collat_transv_post	prestim	0.0589589703319212
13	rh_S_collat_transv_post	stim	0.0752411873200464
13	rh_S_front_inf	prestim	0.0604401858436342
13	rh_S_front_inf	stim	0.0706365975470069
13	rh_S_front_middle	prestim	0.0826923297074694
13	rh_S_front_middle	stim	0.0985505268286732
13	rh_S_front_sup	prestim	0.0570773873742749
13	rh_S_front_sup	stim	0.0770581286844458
13	rh_S_interm_prim-Jensen	prestim	0.0701774911055259
13	rh_S_interm_prim-Jensen	stim	0.068692132240579
13	rh_S_intrapariet_and_P_trans	prestim	0.0699622545870127
13	rh_S_intrapariet_and_P_trans	stim	0.0907633017515779
13	rh_S_oc-temp_lat	prestim	0.0586634787655062
13	rh_S_oc-temp_lat	stim	0.20827853468223
13	rh_S_oc-temp_med_and_Lingual	prestim	0.0552917641522919
13	rh_S_oc-temp_med_and_Lingual	stim	0.195481317953886
13	rh_S_oc_middle_and_Lunatus	prestim	0.0629420870150501
13	rh_S_oc_middle_and_Lunatus	stim	0.0730739354906588
13	rh_S_oc_sup_and_transversal	prestim	0.0657505721195704
13	rh_S_oc_sup_and_transversal	stim	0.107626858733851
13	rh_S_occipital_ant	prestim	0.065666963987794
13	rh_S_occipital_ant	stim	0.0973118896989622
13	rh_S_orbital-H_Shaped	prestim	0.0982225388178454
13	rh_S_orbital-H_Shaped	stim	0.153299431633648
13	rh_S_orbital_lateral	prestim	0.0701014904974458
13	rh_S_orbital_lateral	stim	0.0806511010923155
13	rh_S_orbital_med-olfact	prestim	0.080103899799872
13	rh_S_orbital_med-olfact	stim	0.223926577819212
13	rh_S_parieto_occipital	prestim	0.0452294103404348
13	rh_S_parieto_occipital	stim	0.0983450947859277
13	rh_S_pericallosal	prestim	0.068272667018307
13	rh_S_pericallosal	stim	0.10785645014291
13	rh_S_postcentral	prestim	0.0716353154771664
13	rh_S_postcentral	stim	0.100011086261474
13	rh_S_precentral-inf-part	prestim	0.0866215301551282
13	rh_S_precentral-inf-part	stim	0.136384787165517
13	rh_S_precentral-sup-part	prestim	0.0754993513361099
13	rh_S_precentral-sup-part	stim	0.097006944722836
13	rh_S_suborbital	prestim	0.0939978186316707
13	rh_S_suborbital	stim	0.0884862861658447
13	rh_S_subparietal	prestim	0.0662312308921465
13	rh_S_subparietal	stim	0.0826988536674239
13	rh_S_temporal_inf	prestim	0.0648858231822255
13	rh_S_temporal_inf	stim	0.195549255765063
13	rh_S_temporal_sup	prestim	0.0772789537863573
13	rh_S_temporal_sup	stim	0.122774745448078
13	rh_S_temporal_transverse	prestim	0.0740533451586657
13	rh_S_temporal_transverse	stim	0.11968367181196
14	lh_G_Ins_lg_and_S_cent_ins	prestim	0.0957052117243043
14	lh_G_Ins_lg_and_S_cent_ins	stim	0.36558948117768
14	lh_G_and_S_cingul-Ant	prestim	0.0715744079247411
14	lh_G_and_S_cingul-Ant	stim	0.0930823881724561
14	lh_G_and_S_cingul-Mid-Ant	prestim	0.0843122519620585
14	lh_G_and_S_cingul-Mid-Ant	stim	0.141399210555879
14	lh_G_and_S_cingul-Mid-Post	prestim	0.0792431974827212
14	lh_G_and_S_cingul-Mid-Post	stim	0.298488611128134
14	lh_G_and_S_frontomargin	prestim	0.0591806119973722
14	lh_G_and_S_frontomargin	stim	0.17833405361993
14	lh_G_and_S_occipital_inf	prestim	0.085418703649468
14	lh_G_and_S_occipital_inf	stim	0.0772691292123865
14	lh_G_and_S_paracentral	prestim	0.0782820107407061
14	lh_G_and_S_paracentral	stim	0.167204116252809
14	lh_G_and_S_subcentral	prestim	0.0630253323153713
14	lh_G_and_S_subcentral	stim	0.619856535618206
14	lh_G_and_S_transv_frontopol	prestim	0.0608113171107794
14	lh_G_and_S_transv_frontopol	stim	0.0739379427626934
14	lh_G_cingul-Post-dorsal	prestim	0.0827743527274778
14	lh_G_cingul-Post-dorsal	stim	0.0832297890011242
14	lh_G_cingul-Post-ventral	prestim	0.088019700620026
14	lh_G_cingul-Post-ventral	stim	0.0954602538669478
14	lh_G_cuneus	prestim	0.0781751000308485
14	lh_G_cuneus	stim	0.181993623963059
14	lh_G_front_inf-Opercular	prestim	0.0890181711083045
14	lh_G_front_inf-Opercular	stim	0.12414599278609
14	lh_G_front_inf-Orbital	prestim	0.0757763772831812
14	lh_G_front_inf-Orbital	stim	0.126825765270311
14	lh_G_front_inf-Triangul	prestim	0.0744920243330848
14	lh_G_front_inf-Triangul	stim	0.300233717497406
14	lh_G_front_middle	prestim	0.0736892747237579
14	lh_G_front_middle	stim	0.128156560024048
14	lh_G_front_sup	prestim	0.0675934520422065
14	lh_G_front_sup	stim	0.178375782614961
14	lh_G_insular_short	prestim	0.0832039280085562
14	lh_G_insular_short	stim	0.158629798923156
14	lh_G_oc-temp_lat-fusifor	prestim	0.0685117584313702
14	lh_G_oc-temp_lat-fusifor	stim	0.207001369538146
14	lh_G_oc-temp_med-Lingual	prestim	0.0822189733985098
14	lh_G_oc-temp_med-Lingual	stim	0.0803611368826062
14	lh_G_oc-temp_med-Parahip	prestim	0.0683642841994083
14	lh_G_oc-temp_med-Parahip	stim	0.245520035015197
14	lh_G_occipital_middle	prestim	0.0873675829625115
14	lh_G_occipital_middle	stim	0.0962549003323628
14	lh_G_occipital_sup	prestim	0.0899095792951109
14	lh_G_occipital_sup	stim	0.108209505886591
14	lh_G_orbital	prestim	0.0786758665760104
14	lh_G_orbital	stim	0.306942722327166
14	lh_G_pariet_inf-Angular	prestim	0.0685611647842167
14	lh_G_pariet_inf-Angular	stim	0.214032578593813
14	lh_G_pariet_inf-Supramar	prestim	0.0595442962630971
14	lh_G_pariet_inf-Supramar	stim	0.555421300312348
14	lh_G_parietal_sup	prestim	0.0714969373469528
14	lh_G_parietal_sup	stim	0.121776602968278
14	lh_G_postcentral	prestim	0.0870589405633534
14	lh_G_postcentral	stim	0.404846584450234
14	lh_G_precentral	prestim	0.0692938456480064
14	lh_G_precentral	stim	0.275069563350926
14	lh_G_precuneus	prestim	0.0508219338398455
14	lh_G_precuneus	stim	0.10337783627471
14	lh_G_rectus	prestim	0.0707309615091221
14	lh_G_rectus	stim	0.130335372913025
14	lh_G_subcallosal	prestim	0.0863870219273157
14	lh_G_subcallosal	stim	0.0986711006282128
14	lh_G_temp_sup-G_T_transv	prestim	0.0552788900671128
14	lh_G_temp_sup-G_T_transv	stim	0.655256236896528
14	lh_G_temp_sup-Lateral	prestim	0.0663398754023952
14	lh_G_temp_sup-Lateral	stim	0.556287486068909
14	lh_G_temp_sup-Plan_polar	prestim	0.0606466365892317
14	lh_G_temp_sup-Plan_polar	stim	0.29068675688866
14	lh_G_temp_sup-Plan_tempo	prestim	0.0703472884174906
14	lh_G_temp_sup-Plan_tempo	stim	0.567863724601564
14	lh_G_temporal_inf	prestim	0.0585122725828919
14	lh_G_temporal_inf	stim	0.190673505324651
14	lh_G_temporal_middle	prestim	0.0913262150830275
14	lh_G_temporal_middle	stim	0.101610258700022
14	lh_Lat_Fis-ant-Horizont	prestim	0.0586812846844991
14	lh_Lat_Fis-ant-Horizont	stim	0.169854512525863
14	lh_Lat_Fis-ant-Vertical	prestim	0.0827817117200505
14	lh_Lat_Fis-ant-Vertical	stim	0.320248358573686
14	lh_Lat_Fis-post	prestim	0.0680167706559356
14	lh_Lat_Fis-post	stim	0.352038040269456
14	lh_Pole_occipital	prestim	0.0419639667169177
14	lh_Pole_occipital	stim	0.054048740435438
14	lh_Pole_temporal	prestim	0.0861102058756899
14	lh_Pole_temporal	stim	0.0806608996013757
14	lh_S_calcarine	prestim	0.0914923325476069
14	lh_S_calcarine	stim	0.237640301672266
14	lh_S_central	prestim	0.0525121974554732
14	lh_S_central	stim	0.612779596030234
14	lh_S_cingul-Marginalis	prestim	0.0686552328279181
14	lh_S_cingul-Marginalis	stim	0.0957119744770184
14	lh_S_circular_insula_ant	prestim	0.0768883523586406
14	lh_S_circular_insula_ant	stim	0.0989085081891991
14	lh_S_circular_insula_inf	prestim	0.0620007639188177
14	lh_S_circular_insula_inf	stim	0.293460687961419
14	lh_S_circular_insula_sup	prestim	0.069433360126134
14	lh_S_circular_insula_sup	stim	0.411814376160082
14	lh_S_collat_transv_ant	prestim	0.0886358560543112
14	lh_S_collat_transv_ant	stim	0.215349545373108
14	lh_S_collat_transv_post	prestim	0.0644145573532142
14	lh_S_collat_transv_post	stim	0.135774237070059
14	lh_S_front_inf	prestim	0.0608453316804673
14	lh_S_front_inf	stim	0.34395244030269
14	lh_S_front_middle	prestim	0.0654381903667084
14	lh_S_front_middle	stim	0.0869070860435428
14	lh_S_front_sup	prestim	0.0625002810132585
14	lh_S_front_sup	stim	0.113852829351715
14	lh_S_interm_prim-Jensen	prestim	0.073659445710921
14	lh_S_interm_prim-Jensen	stim	0.226069089907221
14	lh_S_intrapariet_and_P_trans	prestim	0.0600709620799012
14	lh_S_intrapariet_and_P_trans	stim	0.211187921485552
14	lh_S_oc-temp_lat	prestim	0.0685450101198605
14	lh_S_oc-temp_lat	stim	0.19397904762343
14	lh_S_oc-temp_med_and_Lingual	prestim	0.0906167807215266
14	lh_S_oc-temp_med_and_Lingual	stim	0.355851833595276
14	lh_S_oc_middle_and_Lunatus	prestim	0.0832723580938913
14	lh_S_oc_middle_and_Lunatus	stim	0.0943307738314477
14	lh_S_oc_sup_and_transversal	prestim	0.080170432068031
14	lh_S_oc_sup_and_transversal	stim	0.159464004510192
14	lh_S_occipital_ant	prestim	0.0726783005399457
14	lh_S_occipital_ant	stim	0.194442693713246
14	lh_S_orbital-H_Shaped	prestim	0.0854772273814429
14	lh_S_orbital-H_Shaped	stim	0.270536401404539
14	lh_S_orbital_lateral	prestim	0.068241280128168
14	lh_S_orbital_lateral	stim	0.097262903486299
14	lh_S_orbital_med-olfact	prestim	0.0750232286052416
14	lh_S_orbital_med-olfact	stim	0.33053205399138
14	lh_S_parieto_occipital	prestim	0.0759977364820697
14	lh_S_parieto_occipital	stim	0.127926706970889
14	lh_S_pericallosal	prestim	0.0674548166479135
14	lh_S_pericallosal	stim	0.319645274178947
14	lh_S_postcentral	prestim	0.0679274987900177
14	lh_S_postcentral	stim	0.30295994569477
14	lh_S_precentral-inf-part	prestim	0.069415369884303
14	lh_S_precentral-inf-part	stim	0.426455534281407
14	lh_S_precentral-sup-part	prestim	0.0747884886009799
14	lh_S_precentral-sup-part	stim	0.324113701062349
14	lh_S_suborbital	prestim	0.0593039023957327
14	lh_S_suborbital	stim	0.116793952511211
14	lh_S_subparietal	prestim	0.0622372590496621
14	lh_S_subparietal	stim	0.120021470116523
14	lh_S_temporal_inf	prestim	0.0618441828348192
14	lh_S_temporal_inf	stim	0.337686459891661
14	lh_S_temporal_sup	prestim	0.0820876289438461
14	lh_S_temporal_sup	stim	0.367595272797381
14	lh_S_temporal_transverse	prestim	0.0560978009865995
14	lh_S_temporal_transverse	stim	0.233486149864737
14	rh_G_Ins_lg_and_S_cent_ins	prestim	0.0753884245984947
14	rh_G_Ins_lg_and_S_cent_ins	stim	0.143735717437751
14	rh_G_and_S_cingul-Ant	prestim	0.0704776278198699
14	rh_G_and_S_cingul-Ant	stim	0.0958570302394244
14	rh_G_and_S_cingul-Mid-Ant	prestim	0.0861667303562035
14	rh_G_and_S_cingul-Mid-Ant	stim	0.163871364198645
14	rh_G_and_S_cingul-Mid-Post	prestim	0.0604319148033972
14	rh_G_and_S_cingul-Mid-Post	stim	0.1150086033314
14	rh_G_and_S_frontomargin	prestim	0.0540180663596853
14	rh_G_and_S_frontomargin	stim	0.204313337839104
14	rh_G_and_S_occipital_inf	prestim	0.0589087050479309
