Subj	ROI	Y
03	lh_G_pariet_inf-Angular	-22.5763855949251
03	lh_G_pariet_inf-Supramar	-22.3590085527381
03	lh_G_parietal_sup	-23.7070142314312
03	lh_G_postcentral	-22.8420729445923
03	lh_G_precentral	-22.9201728242157
03	lh_G_precuneus	-21.826057926745
03	lh_G_rectus	-21.8003988412423
03	lh_G_subcallosal	-21.1043654233391
03	lh_G_temp_sup-G_T_transv	-21.1714837447729
03	lh_G_temp_sup-Lateral	-22.27597201456
03	lh_G_temp_sup-Plan_polar	-21.1262537624304
03	lh_G_temp_sup-Plan_tempo	-21.3949911627635
03	lh_G_temporal_inf	-21.7312471984095
03	lh_G_temporal_middle	-22.392313359377
03	lh_Lat_Fis-ant-Horizont	-21.6666096275417
03	lh_Lat_Fis-ant-Vertical	-21.5274857826106
03	lh_Lat_Fis-post	-21.8015882831025
03	lh_Pole_occipital	-21.3389615369024
03	lh_Pole_temporal	-21.2068667114714
03	lh_S_calcarine	-21.7562119984129
03	lh_S_central	-22.8487616298426
03	lh_S_cingul-Marginalis	-22.1473987608482
03	lh_S_circular_insula_ant	-21.6018154464017
03	lh_S_circular_insula_inf	-21.472913558668
03	lh_S_circular_insula_sup	-21.8604708494785
03	lh_S_collat_transv_ant	-21.5781754346011
03	lh_S_collat_transv_post	-21.1751860781777
03	lh_S_front_inf	-22.3569471417102
03	lh_S_front_middle	-23.6351589616215
03	lh_S_front_sup	-22.827010805014
03	lh_S_interm_prim-Jensen	-21.5711205975434
03	lh_S_intrapariet_and_P_trans	-22.9447984460138
03	lh_S_oc-temp_lat	-21.2906735176186
03	lh_S_oc-temp_med_and_Lingual	-21.9212090635815
03	lh_S_oc_middle_and_Lunatus	-22.69570119397
03	lh_S_oc_sup_and_transversal	-21.8475104616528
03	lh_S_occipital_ant	-21.4299974047674
03	lh_S_orbital-H_Shaped	-21.2555386256828
03	lh_S_orbital_lateral	-22.4240402303035
03	lh_S_orbital_med-olfact	-21.3465607575864
03	lh_S_parieto_occipital	-22.1925588450127
03	lh_S_pericallosal	-21.7520080277752
03	lh_S_postcentral	-22.8498846967931
03	lh_S_precentral-inf-part	-22.1304547762807
03	lh_S_precentral-sup-part	-22.200130950389
03	lh_S_suborbital	-21.3551392713301
03	lh_S_subparietal	-21.7495134140657
03	lh_S_temporal_inf	-21.8798577379166
03	lh_S_temporal_sup	-23.0647941671006
03	lh_S_temporal_transverse	-20.9118483567593
03	rh_G_Ins_lg_and_S_cent_ins	-22.7674343036709
03	rh_G_and_S_cingul-Ant	-21.7021924180984
03	rh_G_and_S_cingul-Mid-Ant	-22.0683407116352
03	rh_G_and_S_cingul-Mid-Post	-21.9168554312517
03	rh_G_and_S_frontomargin	-22.0375171243585
03	rh_G_and_S_occipital_inf	-21.4034151596708
03	rh_G_and_S_paracentral	-22.0502915704374
03	rh_G_and_S_subcentral	-21.4959106796403
03	rh_G_and_S_transv_frontopol	-23.0578472014935
03	rh_G_cingul-Post-dorsal	-21.5926109286828
03	rh_G_cingul-Post-ventral	-21.004814028417
03	rh_G_cuneus	-21.2799702779336
03	rh_G_front_inf-Opercular	-21.7280537453758
03	rh_G_front_inf-Orbital	-21.9216540921775
03	rh_G_front_inf-Triangul	-22.5992198379764
03	rh_G_front_middle	-23.2256943785017
03	rh_G_front_sup	-22.4509903537187
03	rh_G_insular_short	-22.5520096032565
03	rh_G_oc-temp_lat-fusifor	-21.3480997596168
03	rh_G_oc-temp_med-Lingual	-21.2347095532061
03	rh_G_oc-temp_med-Parahip	-20.9885644438939
03	rh_G_occipital_middle	-22.2299165848419
03	rh_G_occipital_sup	-22.0791637263404
03	rh_G_orbital	-21.5554780879183
03	rh_G_pariet_inf-Angular	-23.3642926513808
03	rh_G_pariet_inf-Supramar	-22.0954314752557
03	rh_G_parietal_sup	-22.6055091276457
03	rh_G_postcentral	-22.4815404410207
03	rh_G_precentral	-22.7432651000154
03	rh_G_precuneus	-21.8174655613408
03	rh_G_rectus	-21.5540564695976
03	rh_G_subcallosal	-21.0737867910987
03	rh_G_temp_sup-G_T_transv	-20.8300340872742
03	rh_G_temp_sup-Lateral	-22.0484329013599
03	rh_G_temp_sup-Plan_polar	-21.0562554342977
03	rh_G_temp_sup-Plan_tempo	-21.6999717412724
03	rh_G_temporal_inf	-21.4525859775599
03	rh_G_temporal_middle	-22.7484569856135
03	rh_Lat_Fis-ant-Horizont	-21.665513032259
03	rh_Lat_Fis-ant-Vertical	-21.2611676140662
03	rh_Lat_Fis-post	-21.7527350089267
03	rh_Pole_occipital	-21.6689638114688
03	rh_Pole_temporal	-21.1729780326884
03	rh_S_calcarine	-21.5491158396812
03	rh_S_central	-23.2518953108921
03	rh_S_cingul-Marginalis	-22.2750421952453
03	rh_S_circular_insula_ant	-21.6796657287082
03	rh_S_circular_insula_inf	-21.4753254415774
03	rh_S_circular_insula_sup	-21.8298137335872
03	rh_S_collat_transv_ant	-20.9968604661464
03	rh_S_collat_transv_post	-21.1308527573365
03	rh_S_front_inf	-22.1211456563668
03	rh_S_front_middle	-23.6686214020026
03	rh_S_front_sup	-22.4407097923946
03	rh_S_interm_prim-Jensen	-21.8036626139524
03	rh_S_intrapariet_and_P_trans	-23.2402220963333
03	rh_S_oc-temp_lat	-21.8092962165772
03	rh_S_oc-temp_med_and_Lingual	-21.3951022584974
03	rh_S_oc_middle_and_Lunatus	-21.4582245791588
03	rh_S_oc_sup_and_transversal	-22.1242892881766
03	rh_S_occipital_ant	-21.3082065756174
03	rh_S_orbital-H_Shaped	-21.359537842511
03	rh_S_orbital_lateral	-23.186387586007
03	rh_S_orbital_med-olfact	-21.4936783719795
03	rh_S_parieto_occipital	-22.084423783901
03	rh_S_pericallosal	-21.6728509786212
03	rh_S_postcentral	-22.4312020534927
03	rh_S_precentral-inf-part	-22.2488538470936
03	rh_S_precentral-sup-part	-22.3146636939362
03	rh_S_subparietal	-21.7603913337596
