Subj	ROI	Y	baseline_avg
02	lh_G_front_inf-Orbital	0.0765952616213873	0.144715116397658
02	rh_G_front_inf-Orbital	0.0495958785418546	0.133125148041488
02	lh_G_front_inf-Triangul	0.113698362749622	0.0864456621861356
02	rh_G_front_inf-Triangul	0.0315912889844722	0.118028276862826
02	lh_G_front_middle	0.0406903018718989	0.0892935440347184
02	rh_G_front_middle	0.0270835576953267	0.0569288115430282
02	lh_G_front_sup	-0.120730593146529	0.100161109373911
02	rh_G_front_sup	-0.0238064428286507	0.0890691415314843
02	lh_G_insular_short	0.052848067745926	0.147088079208399
02	rh_G_insular_short	0.0382515703621013	0.0981322427404547
02	lh_G_oc-temp_lat-fusifor	-0.0407233905215144	0.132446604213047
02	rh_G_oc-temp_lat-fusifor	0.0062663709798551	0.112995140939532
02	lh_G_oc-temp_med-Lingual	0.0563333391140972	0.105953950814275
02	rh_G_oc-temp_med-Lingual	-0.00151317827619497	0.0815240889912438
02	lh_G_oc-temp_med-Parahip	0.00225552254753077	0.102242743635287
02	rh_G_oc-temp_med-Parahip	-0.0417274049609146	0.104947847429257
02	lh_G_occipital_middle	-0.0323486479670233	0.107070249085538
02	rh_G_occipital_middle	-0.0195607236847805	0.105554604542645
02	lh_G_occipital_sup	-0.0333946090172293	0.106646332960795
02	rh_G_occipital_sup	-0.0336463402613288	0.101770860172808
02	lh_G_orbital	-0.00241104076051499	0.172209729007115
02	rh_G_orbital	0.0823979463991924	0.17089648959972
02	lh_G_pariet_inf-Angular	-0.0187522352476598	0.0725572593821573
02	rh_G_pariet_inf-Angular	0.00627836875552691	0.0609987500887455
02	lh_G_pariet_inf-Supramar	0.0511139844680059	0.192424445896612
02	rh_G_pariet_inf-Supramar	-0.0450585150576825	0.227601113132498
02	lh_G_parietal_sup	-0.0440840667177905	0.0730361715075355
02	rh_G_parietal_sup	-0.0184322571351152	0.0647488403704186
02	lh_G_postcentral	-0.132743626830807	0.119274439641056
02	rh_G_postcentral	0.0302591585988211	0.180331250977996
02	lh_G_precentral	0.015603877641329	0.0689713808242595
02	rh_G_precentral	0.0671498565118835	0.100136779081828
02	lh_G_precuneus	0.0229756359316783	0.109930562219216
02	rh_G_precuneus	-0.113674655236024	0.107507185196404
02	lh_G_rectus	0.0227600120495616	0.0823724626865751
02	rh_G_rectus	0.0063708811726932	0.0867273389363815
02	lh_G_subcallosal	-0.0437038500558784	0.120134321659753
02	rh_G_subcallosal	-0.0258005737208489	0.0850576112036044
02	lh_G_temp_sup-G_T_transv	0.073201820401092	0.205630859255121
02	rh_G_temp_sup-G_T_transv	0.0991787563049474	0.297206744873586
02	lh_G_temp_sup-Lateral	0.0628395834225969	0.159682573416131
02	rh_G_temp_sup-Lateral	0.0315756454557802	0.226678123085689
02	lh_G_temp_sup-Plan_polar	0.0684158493564948	0.106488362609575
02	rh_G_temp_sup-Plan_polar	0.107635488892414	0.138962369242527
02	lh_G_temp_sup-Plan_tempo	-0.173488169622082	0.215852482345962
02	rh_G_temp_sup-Plan_tempo	-0.0790142257013781	0.230365056696603
02	lh_G_temporal_inf	0.0491381020586283	0.150955308918519
02	rh_G_temporal_inf	-0.166900050443351	0.180905883560618
02	lh_G_temporal_middle	0.0739280989561851	0.0897574445213909
02	rh_G_temporal_middle	0.0116765084386053	0.137565090190581
